time,open,high,low,close,isOpen,tickVolume
2026-09-15 16:02:00+00:00,1.347885,1.347905,1.347735,1.347775,False,40.0
2026-09-15 16:03:00+00:00,1.347765,1.347765,1.347645,1.347685,False,41.0
2026-09-15 16:04:00+00:00,1.347665,1.347695,1.347625,1.347675,False,23.0
2026-09-15 16:05:00+00:00,1.347705,1.347715,1.347605,1.347685,False,37.0
2026-09-15 16:06:00+00:00,1.347675,1.347675,1.347545,1.347585,False,38.0
2026-09-15 16:07:00+00:00,1.347575,1.347575,1.347465,1.347505,False,32.0
2026-09-15 16:08:00+00:00,1.347485,1.347565,1.347425,1.347425,False,40.0
2026-09-15 16:09:00+00:00,1.347435,1.347485,1.347345,1.347445,False,36.0
2026-09-15 16:10:00+00:00,1.347455,1.347545,1.347405,1.347435,False,39.0
2026-09-15 16:11:00+00:00,1.347425,1.347485,1.347335,1.347425,False,42.0
2026-09-15 16:12:00+00:00,1.347445,1.347475,1.347405,1.347425,False,31.0
2026-09-15 16:13:00+00:00,1.347435,1.347505,1.347355,1.347485,False,32.0
2026-09-15 16:14:00+00:00,1.347475,1.347495,1.347385,1.347475,False,38.0
2026-09-15 16:15:00+00:00,1.347485,1.347565,1.347445,1.347485,False,34.0
2026-09-15 16:16:00+00:00,1.347495,1.347515,1.347465,1.347495,False,25.0
2026-09-15 16:17:00+00:00,1.347505,1.347505,1.347365,1.347395,False,30.0
2026-09-15 16:18:00+00:00,1.347385,1.347385,1.347135,1.347145,False,29.0
2026-09-15 16:19:00+00:00,1.347165,1.347175,1.347045,1.347075,False,23.0
2026-09-15 16:20:00+00:00,1.347025,1.347185,1.346975,1.347075,False,42.0
2026-09-15 16:21:00+00:00,1.347135,1.347215,1.347095,1.347185,False,29.0
2026-09-15 16:22:00+00:00,1.347125,1.347215,1.347125,1.347165,False,32.0
2026-09-15 16:23:00+00:00,1.347145,1.347235,1.347065,1.347175,False,51.0
2026-09-15 16:24:00+00:00,1.347185,1.347315,1.347185,1.347275,False,52.0
2026-09-15 16:25:00+00:00,1.347285,1.347285,1.347105,1.347125,False,41.0
2026-09-15 16:26:00+00:00,1.347145,1.347215,1.347125,1.347165,False,35.0
2026-09-15 16:27:00+00:00,1.347195,1.347225,1.347145,1.347215,False,36.0
2026-09-15 16:28:00+00:00,1.347205,1.347315,1.347185,1.347295,False,47.0
2026-09-15 16:29:00+00:00,1.347265,1.347305,1.347185,1.347295,False,45.0
2026-09-15 16:30:00+00:00,1.347265,1.347395,1.347255,1.347385,False,34.0
2026-09-15 16:31:00+00:00,1.347365,1.347395,1.347335,1.347345,False,30.0
2026-09-15 16:32:00+00:00,1.347385,1.347465,1.347255,1.347465,False,44.0
2026-09-15 16:33:00+00:00,1.347455,1.347485,1.347375,1.347465,False,32.0
2026-09-15 16:34:00+00:00,1.347485,1.347495,1.347375,1.347485,False,29.0
2026-09-15 16:35:00+00:00,1.347475,1.347595,1.347425,1.347495,False,33.0
2026-09-15 16:36:00+00:00,1.347515,1.347695,1.347485,1.347635,False,35.0
2026-09-15 16:37:00+00:00,1.347645,1.347685,1.347555,1.347665,False,35.0
2026-09-15 16:38:00+00:00,1.347655,1.347655,1.347525,1.347555,False,25.0
2026-09-15 16:39:00+00:00,1.347565,1.347595,1.347455,1.347585,False,35.0
2026-09-15 16:40:00+00:00,1.347575,1.347585,1.347475,1.347475,False,37.0
2026-09-15 16:41:00+00:00,1.347515,1.347585,1.347465,1.347555,False,30.0
2026-09-15 16:42:00+00:00,1.347535,1.347575,1.347445,1.347445,False,24.0
2026-09-15 16:43:00+00:00,1.347435,1.347585,1.347435,1.347575,False,26.0
2026-09-15 16:44:00+00:00,1.347585,1.347705,1.347545,1.347695,False,30.0
2026-09-15 16:45:00+00:00,1.347685,1.347705,1.347635,1.347675,False,29.0
2026-09-15 16:46:00+00:00,1.347665,1.347695,1.347545,1.347665,False,31.0
2026-09-15 16:47:00+00:00,1.347655,1.347795,1.347635,1.347755,False,29.0
2026-09-15 16:48:00+00:00,1.347765,1.347775,1.347565,1.347665,False,30.0
2026-09-15 16:49:00+00:00,1.347655,1.347685,1.347615,1.347685,False,24.0
2026-09-15 16:50:00+00:00,1.347665,1.347785,1.347645,1.347775,False,36.0
2026-09-15 16:51:00+00:00,1.347765,1.347795,1.347745,1.347755,False,26.0
2026-09-15 16:52:00+00:00,1.347735,1.347845,1.347735,1.347825,False,26.0
2026-09-15 16:53:00+00:00,1.347815,1.347905,1.347755,1.347835,False,37.0
2026-09-15 16:54:00+00:00,1.347825,1.347965,1.347815,1.347945,False,31.0
2026-09-15 16:55:00+00:00,1.347935,1.347975,1.347925,1.347965,False,27.0
2026-09-15 16:56:00+00:00,1.347955,1.347985,1.347935,1.347955,False,19.0
2026-09-15 16:57:00+00:00,1.347985,1.348165,1.347985,1.348075,False,38.0
2026-09-15 16:58:00+00:00,1.348065,1.348085,1.348005,1.348075,False,29.0
2026-09-15 16:59:00+00:00,1.348065,1.348145,1.348015,1.348105,False,37.0
2026-09-15 17:00:00+00:00,1.348145,1.348235,1.348085,1.348175,False,40.0
2026-09-15 17:01:00+00:00,1.348185,1.348225,1.348145,1.348195,False,23.0
2026-09-15 17:02:00+00:00,1.348215,1.348255,1.348025,1.348105,False,47.0
2026-09-15 17:03:00+00:00,1.348115,1.348145,1.347885,1.347915,False,38.0
2026-09-15 17:04:00+00:00,1.347905,1.347945,1.347815,1.347815,False,41.0
2026-09-15 17:05:00+00:00,1.347835,1.347935,1.347805,1.347905,False,27.0
2026-09-15 17:06:00+00:00,1.347865,1.347875,1.347765,1.347845,False,36.0
2026-09-15 17:07:00+00:00,1.347875,1.347935,1.347775,1.347775,False,30.0
2026-09-15 17:08:00+00:00,1.347795,1.347845,1.347735,1.347755,False,33.0
2026-09-15 17:09:00+00:00,1.347785,1.347805,1.347665,1.347665,False,32.0
2026-09-15 17:10:00+00:00,1.347735,1.347755,1.347645,1.347745,False,28.0
2026-09-15 17:11:00+00:00,1.347735,1.347785,1.347705,1.347735,False,36.0
2026-09-15 17:12:00+00:00,1.347745,1.347755,1.347655,1.347735,False,34.0
2026-09-15 17:13:00+00:00,1.347745,1.347875,1.347735,1.347865,False,24.0
2026-09-15 17:14:00+00:00,1.347895,1.347915,1.347835,1.347865,False,29.0
2026-09-15 17:15:00+00:00,1.347855,1.347955,1.347635,1.347655,False,41.0
