time,open,high,low,close,isOpen,tickVolume
2026-09-15 13:56:00+00:00,154.9395,154.9395,154.9195,154.9355,False,56.0
2026-09-15 13:57:00+00:00,154.9335,154.9435,154.9105,154.9415,False,62.0
2026-09-15 13:58:00+00:00,154.9395,154.9675,154.9375,154.9585,False,62.0
2026-09-15 13:59:00+00:00,154.9605,154.9895,154.9495,154.9835,False,66.0
2026-09-15 14:00:00+00:00,154.9845,155.0095,154.9805,155.0025,False,69.0
2026-09-15 14:01:00+00:00,155.0045,155.0415,155.0045,155.0235,False,82.0
2026-09-15 14:02:00+00:00,155.0265,155.0315,154.9935,155.0005,False,76.0
2026-09-15 14:03:00+00:00,154.9985,155.0115,154.9955,155.0005,False,63.0
2026-09-15 14:04:00+00:00,155.0015,155.0435,155.0005,155.0305,False,69.0
2026-09-15 14:05:00+00:00,155.0315,155.0445,155.0165,155.0195,False,71.0
2026-09-15 14:06:00+00:00,155.0185,155.0185,154.9775,154.9875,False,79.0
2026-09-15 14:07:00+00:00,154.9855,154.9945,154.9565,154.9635,False,61.0
2026-09-15 14:08:00+00:00,154.9645,154.9835,154.9635,154.9795,False,52.0
2026-09-15 14:09:00+00:00,154.9775,154.9855,154.9445,154.9725,False,74.0
2026-09-15 14:10:00+00:00,154.9745,154.9965,154.9745,154.9905,False,58.0
2026-09-15 14:11:00+00:00,154.9925,155.0205,154.9875,155.0195,False,56.0
2026-09-15 14:12:00+00:00,155.0185,155.0185,154.9885,154.9885,False,64.0
2026-09-15 14:13:00+00:00,154.9875,155.0005,154.9625,154.9755,False,59.0
2026-09-15 14:14:00+00:00,154.9745,154.9915,154.9665,154.9805,False,71.0
2026-09-15 14:15:00+00:00,154.9795,154.9895,154.9655,154.9875,False,94.0
2026-09-15 14:16:00+00:00,154.9915,155.0275,154.9875,155.0245,False,75.0
2026-09-15 14:17:00+00:00,155.0275,155.0325,155.0075,155.0085,False,55.0
2026-09-15 14:18:00+00:00,155.0075,155.0285,155.0025,155.0175,False,71.0
2026-09-15 14:19:00+00:00,155.0165,155.0205,154.9955,154.9965,False,59.0
2026-09-15 14:20:00+00:00,154.9925,154.9945,154.9705,154.9815,False,66.0
2026-09-15 14:21:00+00:00,154.9825,155.0075,154.9805,155.0065,False,61.0
2026-09-15 14:22:00+00:00,155.0035,155.0095,154.9865,154.9925,False,59.0
2026-09-15 14:23:00+00:00,154.9895,155.0025,154.9675,154.9705,False,59.0
2026-09-15 14:24:00+00:00,154.9725,154.9725,154.9295,154.9295,False,78.0
2026-09-15 14:25:00+00:00,154.9265,154.9435,154.9155,154.9215,False,61.0
2026-09-15 14:26:00+00:00,154.9225,154.9225,154.8985,154.9125,False,64.0
2026-09-15 14:27:00+00:00,154.9135,154.9345,154.9065,154.9125,False,62.0
2026-09-15 14:28:00+00:00,154.9145,154.9715,154.9085,154.9695,False,66.0
2026-09-15 14:29:00+00:00,154.9655,154.9785,154.9575,154.9745,False,74.0
2026-09-15 14:30:00+00:00,154.9715,154.9885,154.9525,154.9825,False,86.0
2026-09-15 14:31:00+00:00,154.9805,154.9825,154.9675,154.9685,False,51.0
2026-09-15 14:32:00+00:00,154.9705,155.0035,154.9655,154.9935,False,52.0
2026-09-15 14:33:00+00:00,154.9925,154.9925,154.8865,154.9285,False,139.0
2026-09-15 14:34:00+00:00,154.9325,154.9525,154.9135,154.9275,False,101.0
2026-09-15 14:35:00+00:00,154.9245,154.9445,154.9085,154.9305,False,103.0
2026-09-15 14:36:00+00:00,154.9335,154.9495,154.9305,154.9335,False,70.0
2026-09-15 14:37:00+00:00,154.9365,154.9835,154.9335,154.9815,False,97.0
2026-09-15 14:38:00+00:00,154.9825,155.0085,154.9785,154.9975,False,71.0
2026-09-15 14:39:00+00:00,154.9965,155.0025,154.9885,154.9975,False,69.0
2026-09-15 14:40:00+00:00,154.9955,155.0305,154.9935,155.0135,False,84.0
2026-09-15 14:41:00+00:00,155.0085,155.0085,154.9815,154.9835,False,79.0
2026-09-15 14:42:00+00:00,154.9775,155.0065,154.9765,155.0025,False,70.0
2026-09-15 14:43:00+00:00,155.0035,155.0265,155.0005,155.0265,False,76.0
2026-09-15 14:44:00+00:00,155.0255,155.0415,155.0195,155.0325,False,51.0
2026-09-15 14:45:00+00:00,155.0315,155.0325,155.0085,155.0175,False,49.0
2026-09-15 14:46:00+00:00,155.0185,155.0305,155.0115,155.0275,False,45.0
2026-09-15 14:47:00+00:00,155.0255,155.0555,155.0255,155.0415,False,59.0
2026-09-15 14:48:00+00:00,155.0435,155.0615,155.0345,155.0605,False,68.0
2026-09-15 14:49:00+00:00,155.0615,155.0765,155.0575,155.0665,False,67.0
2026-09-15 14:50:00+00:00,155.0695,155.0695,155.0455,155.0465,False,65.0
2026-09-15 14:51:00+00:00,155.0515,155.0885,155.0465,155.0475,False,147.0
2026-09-15 14:52:00+00:00,155.0455,155.0455,154.9845,155.0035,False,86.0
2026-09-15 14:53:00+00:00,154.9985,155.0345,154.9985,155.0275,False,73.0
2026-09-15 14:54:00+00:00,155.0255,155.0255,155.0065,155.0175,False,61.0
2026-09-15 14:55:00+00:00,155.0185,155.0425,155.0175,155.0375,False,52.0
2026-09-15 14:56:00+00:00,155.0355,155.0505,155.0305,155.0365,False,57.0
2026-09-15 14:57:00+00:00,155.0395,155.0525,155.0255,155.0465,False,67.0
2026-09-15 14:58:00+00:00,155.0445,155.0835,155.0335,155.0595,False,93.0
2026-09-15 14:59:00+00:00,155.0525,155.0845,155.0495,155.0815,False,68.0
2026-09-15 15:00:00+00:00,155.0835,155.1105,155.0725,155.0865,False,91.0
2026-09-15 15:01:00+00:00,155.0845,155.1095,155.0705,155.0805,False,87.0
2026-09-15 15:02:00+00:00,155.0835,155.0975,155.0715,155.0925,False,82.0
2026-09-15 15:03:00+00:00,155.0915,155.0985,155.0555,155.0615,False,72.0
2026-09-15 15:04:00+00:00,155.0605,155.0615,155.0445,155.0555,False,57.0
2026-09-15 15:05:00+00:00,155.0525,155.0705,155.0395,155.0515,False,60.0
2026-09-15 15:06:00+00:00,155.0535,155.0535,155.0185,155.0285,False,59.0
2026-09-15 15:07:00+00:00,155.0225,155.0535,155.0185,155.0455,False,58.0
2026-09-15 15:08:00+00:00,155.0485,155.0775,155.0485,155.0765,False,50.0
2026-09-15 15:09:00+00:00,155.0775,155.0825,155.0625,155.0635,False,58.0
2026-09-15 15:10:00+00:00,155.0675,155.0715,155.0595,155.0695,False,40.0
2026-09-15 15:11:00+00:00,155.0705,155.0835,155.0625,155.0685,False,47.0
2026-09-15 15:12:00+00:00,155.0695,155.1375,155.0665,155.1345,False,60.0
2026-09-15 15:13:00+00:00,155.1335,155.1455,155.1235,155.1425,False,55.0
2026-09-15 15:14:00+00:00,155.1415,155.1515,155.1325,155.1345,False,47.0
2026-09-15 15:15:00+00:00,155.1355,155.1445,155.1305,155.1395,False,50.0
2026-09-15 15:16:00+00:00,155.1405,155.1565,155.1175,155.1205,False,73.0
2026-09-15 15:17:00+00:00,155.1175,155.1395,155.1175,155.1365,False,51.0
2026-09-15 15:18:00+00:00,155.1345,155.1455,155.1195,155.1195,False,41.0
2026-09-15 15:19:00+00:00,155.1215,155.1315,155.1165,155.1305,False,49.0
2026-09-15 15:20:00+00:00,155.1315,155.1635,155.1315,155.1565,False,61.0
2026-09-15 15:21:00+00:00,155.1575,155.1575,155.1415,155.1435,False,49.0
2026-09-15 15:22:00+00:00,155.1455,155.1695,155.1395,155.1635,False,50.0
2026-09-15 15:23:00+00:00,155.1575,155.1605,155.1415,155.1455,False,56.0
2026-09-15 15:24:00+00:00,155.1425,155.1425,155.1115,155.1205,False,49.0
2026-09-15 15:25:00+00:00,155.1175,155.1235,155.1045,155.1075,False,58.0
2026-09-15 15:26:00+00:00,155.1095,155.1215,155.1055,155.1055,False,45.0
2026-09-15 15:27:00+00:00,155.1065,155.1095,155.0965,155.1055,False,26.0
2026-09-15 15:28:00+00:00,155.1045,155.1055,155.0745,155.0765,False,46.0
2026-09-15 15:29:00+00:00,155.0735,155.1185,155.0715,155.1175,False,54.0
2026-09-15 15:30:00+00:00,155.1195,155.1275,155.1085,155.1275,False,69.0
2026-09-15 15:31:00+00:00,155.1245,155.1245,155.1115,155.1135,False,47.0
2026-09-15 15:32:00+00:00,155.1165,155.1195,155.1005,155.1165,False,47.0
2026-09-15 15:33:00+00:00,155.1175,155.1465,155.1175,155.1445,False,48.0
2026-09-15 15:34:00+00:00,155.1455,155.1615,155.1455,155.1455,False,54.0
2026-09-15 15:35:00+00:00,155.1425,155.1595,155.1415,155.1535,False,48.0
2026-09-15 15:36:00+00:00,155.1545,155.1545,155.1055,155.1055,False,53.0
2026-09-15 15:37:00+00:00,155.1035,155.1185,155.0995,155.1165,False,43.0
2026-09-15 15:38:00+00:00,155.1125,155.1155,155.1015,155.1125,False,52.0
2026-09-15 15:39:00+00:00,155.1105,155.1105,155.0925,155.0975,False,47.0
2026-09-15 15:40:00+00:00,155.0985,155.0985,155.0465,155.0545,False,64.0
2026-09-15 15:41:00+00:00,155.0475,155.0795,155.0475,155.0795,False,60.0
2026-09-15 15:42:00+00:00,155.0805,155.0925,155.0695,155.0745,False,52.0
2026-09-15 15:43:00+00:00,155.0755,155.0865,155.0675,155.0865,False,49.0
2026-09-15 15:44:00+00:00,155.0875,155.0935,155.0705,155.0715,False,41.0
2026-09-15 15:45:00+00:00,155.0745,155.1185,155.0725,155.1125,False,54.0
2026-09-15 15:46:00+00:00,155.1115,155.1135,155.0965,155.0995,False,39.0
2026-09-15 15:47:00+00:00,155.0985,155.1155,155.0985,155.1115,False,24.0
2026-09-15 15:48:00+00:00,155.1075,155.1115,155.0125,155.0725,False,82.0
2026-09-15 15:49:00+00:00,155.0755,155.1365,155.0735,155.1275,False,78.0
2026-09-15 15:50:00+00:00,155.1295,155.1315,155.0765,155.0845,False,177.0
2026-09-15 15:51:00+00:00,155.0865,155.1195,155.0815,155.1055,False,71.0
2026-09-15 15:52:00+00:00,155.1045,155.1055,155.0535,155.0585,False,63.0
2026-09-15 15:53:00+00:00,155.0655,155.0695,155.0085,155.0345,False,71.0
2026-09-15 15:54:00+00:00,155.0355,155.0705,155.0265,155.0705,False,53.0
2026-09-15 15:55:00+00:00,155.0635,155.0785,154.9995,155.0025,False,73.0
2026-09-15 15:56:00+00:00,155.0075,155.0755,155.0075,155.0745,False,91.0
2026-09-15 15:57:00+00:00,155.0765,155.0935,155.0565,155.0935,False,62.0
2026-09-15 15:58:00+00:00,155.0945,155.0985,155.0825,155.0945,False,62.0
2026-09-15 15:59:00+00:00,155.0955,155.1085,155.0885,155.1065,False,46.0
2026-09-15 16:00:00+00:00,155.1035,155.1225,155.0965,155.0965,False,64.0
2026-09-15 16:01:00+00:00,155.0945,155.1025,155.0845,155.0955,False,51.0
